Model,TBS2104X
Firmware Version,v1.31.14

Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,0.01,,,
Sample Interval,8e-06,,,
Filter Frequency,2e+08,,,
Record Length,20000,,,
Gating,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1,1,1
Vertical Units,V,V,V,A
Vertical Offset,0,0,0,0
Vertical Scale,1,1,0.5,0.2
Label,,,,
TIME,CH1,CH2,CH3,CH4
-8.1544e-02,0.39,0.36,-0.00499999,0.17
-8.1536e-02,0.39,0.36,0.015,0.162
-8.1528e-02,0.39,0.36,-0.00499999,0.162
-8.1520e-02,0.39,0.36,0.015,0.17
-8.1512e-02,0.39,0.36,-0.00499999,0.17
-8.1504e-02,0.35,0.36,-0.00499999,0.162
-8.1496e-02,0.39,0.36,-0.00499999,0.162
-8.1488e-02,0.39,0.36,-0.00499999,0.17
-8.1480e-02,0.39,0.36,-0.00499999,0.162
-8.1472e-02,0.39,0.36,-0.00499999,0.17
-8.1464e-02,0.43,0.36,0.015,0.162
-8.1456e-02,0.39,0.36,-0.00499999,0.17
-8.1448e-02,0.39,0.36,0.015,0.17
-8.1440e-02,0.39,0.36,-0.00499999,0.162
-8.1432e-02,0.35,0.36,-0.00499999,0.17
-8.1424e-02,0.39,0.36,-0.00499999,0.162
-8.1416e-02,0.39,0.36,-0.00499999,0.17
-8.1408e-02,0.39,0.36,-0.00499999,0.17
-8.1400e-02,0.39,0.36,-0.00499999,0.17
-8.1392e-02,0.39,0.36,-0.00499999,0.17
-8.1384e-02,0.39,0.36,0.015,0.162
-8.1376e-02,0.39,0.36,-0.00499999,0.162
-8.1368e-02,0.39,0.36,-0.00499999,0.17
-8.1360e-02,0.39,0.36,0.015,0.17
-8.1352e-02,0.75,0.76,0.255,0.154
-8.1344e-02,0.75,0.76,0.275,0.146
-8.1336e-02,0.79,0.76,0.275,0.122
-8.1328e-02,0.79,0.76,0.255,0.122
-8.1320e-02,0.79,0.76,0.275,0.122
-8.1312e-02,0.79,0.76,0.255,0.122
-8.1304e-02,0.79,0.76,0.255,0.114
-8.1296e-02,0.79,0.76,0.255,0.122
-8.1288e-02,0.79,0.76,0.255,0.114
-8.1280e-02,0.79,0.76,0.275,0.122
-8.1272e-02,0.79,0.76,0.255,0.122
-8.1264e-02,0.79,0.76,0.275,0.114
-8.1256e-02,0.79,0.76,0.375,0.122
-8.1248e-02,0.75,0.76,0.395,-0.00600002
-8.1240e-02,0.79,0.76,0.395,-0.078
-8.1232e-02,0.79,0.8,0.395,-0.038
-8.1224e-02,0.79,0.76,0.395,-0.014
-8.1216e-02,0.79,0.76,0.395,0.026
-8.1208e-02,0.79,0.76,0.395,0.05
-8.1200e-02,0.79,0.72,0.395,0.018
-8.1192e-02,0.79,0.76,0.395,0.00199998
-8.1184e-02,0.79,0.76,0.395,0.026
-8.1176e-02,0.79,0.72,0.395,0.018
-8.1168e-02,0.79,0.72,0.395,0.018
-8.1160e-02,0.79,0.76,0.395,0.018
-8.1152e-02,0.75,0.8,0.395,0.018
-8.1144e-02,0.79,0.72,0.395,0.018
-8.1136e-02,0.79,0.76,0.395,0.018
-8.1128e-02,0.79,0.8,0.395,0.018
-8.1120e-02,0.79,0.76,0.375,0.026
-8.1112e-02,0.79,0.76,0.395,0.018
-8.1104e-02,0.79,0.72,0.375,0.00999998
-8.1096e-02,0.79,0.8,0.395,0.018
-8.1088e-02,0.79,0.76,0.375,0.018
-8.1080e-02,0.79,0.72,0.395,0.018
-8.1072e-02,0.79,0.76,0.395,0.026
-8.1064e-02,0.79,0.76,0.395,0.00999998
-8.1056e-02,0.75,0.72,0.375,0.018
-8.1048e-02,0.79,0.76,0.395,0.018
-8.1040e-02,0.79,0.72,0.395,0.018
-8.1032e-02,0.79,0.76,0.395,0.018
-8.1024e-02,0.79,0.72,0.395,0.018
-8.1016e-02,0.79,0.76,0.395,0.018
-8.1008e-02,0.79,0.72,0.395,0.018
-8.1000e-02,0.79,0.72,0.375,0.018
-8.0992e-02,0.79,0.76,0.375,0.018
-8.0984e-02,0.79,0.72,0.395,0.018
-8.0976e-02,0.79,0.76,0.375,0.018
-8.0968e-02,0.79,0.76,0.395,0.018
-8.0960e-02,0.79,0.76,0.395,0.018
-8.0952e-02,0.79,0.76,0.395,0.018
-8.0944e-02,0.79,0.72,0.395,0.018
-8.0936e-02,0.79,0.76,0.395,0.018
-8.0928e-02,0.79,0.76,0.395,0.018
-8.0920e-02,0.79,0.76,0.395,0.018
-8.0912e-02,0.79,0.76,0.395,0.018
-8.0904e-02,0.79,0.76,0.395,0.018
-8.0896e-02,0.79,0.76,0.395,0.018
-8.0888e-02,0.79,0.76,0.395,0.018
-8.0880e-02,0.79,0.76,0.395,0.026
-8.0872e-02,0.79,0.8,0.395,0.00999998
-8.0864e-02,0.79,0.72,0.395,0.00999998
-8.0856e-02,0.79,0.72,0.395,0.018
-8.0848e-02,0.79,0.76,0.395,0.018
-8.0840e-02,0.79,0.8,0.395,0.00999998
-8.0832e-02,0.79,0.76,0.395,0.018
-8.0824e-02,0.79,0.72,0.415,0.018
-8.0816e-02,0.79,0.76,0.395,0.018
-8.0808e-02,0.79,0.72,0.375,0.00999998
-8.0800e-02,0.39,0.36,0.135,0.018
-8.0792e-02,0.39,0.36,0.135,0.05
-8.0784e-02,0.39,0.36,0.135,0.082
-8.0776e-02,0.39,0.32,0.135,0.066
-8.0768e-02,0.39,0.36,0.135,0.066
-8.0760e-02,0.39,0.36,0.135,0.066
-8.0752e-02,0.39,0.4,0.115,0.066
-8.0744e-02,0.39,0.36,0.135,0.066
-8.0736e-02,0.39,0.36,0.115,0.074
-8.0728e-02,0.39,0.36,0.115,0.066
-8.0720e-02,0.39,0.36,0.115,0.066
-8.0712e-02,0.39,0.36,0.135,0.066
-8.0704e-02,0.39,0.36,0.115,0.066
-8.0696e-02,0.39,0.32,0.135,0.074
-8.0688e-02,0.43,0.36,0.135,0.066
-8.0680e-02,0.39,0.36,0.135,0.066
-8.0672e-02,0.35,0.32,0.115,0.066
-8.0664e-02,0.39,0.36,0.115,0.066
-8.0656e-02,0.39,0.36,0.135,0.066
-8.0648e-02,0.39,0.32,0.135,0.058
-8.0640e-02,0.35,0.32,0.115,0.066
-8.0632e-02,0.39,0.36,0.135,0.074
-8.0624e-02,0.35,0.36,0.135,0.066
-8.0616e-02,0.39,0.36,0.135,0.066
-8.0608e-02,0.39,0.32,0.135,0.066
-8.0600e-02,0.39,0.36,0.115,0.066
-8.0592e-02,0.39,0.36,0.135,0.066
-8.0584e-02,0.39,0.36,0.135,0.066
-8.0576e-02,0.35,0.4,0.135,0.066
-8.0568e-02,0.39,0.36,0.135,0.066
-8.0560e-02,0.39,0.36,0.135,0.066
-8.0552e-02,0.35,0.32,0.135,0.074
-8.0544e-02,0.39,0.36,0.135,0.066
-8.0536e-02,0.39,0.32,0.135,0.066
-8.0528e-02,0.35,0.36,0.115,0.074
-8.0520e-02,0.39,0.36,0.135,0.066
-8.0512e-02,0.39,0.36,0.135,0.074
-8.0504e-02,0.39,0.36,0.135,0.066
-8.0496e-02,0.39,0.36,0.135,0.066
-8.0488e-02,0.35,0.36,0.115,0.066
-8.0480e-02,0.39,0.36,0.135,0.066
-8.0472e-02,0.39,0.32,0.135,0.066
-8.0464e-02,0.39,0.36,0.135,0.074
-8.0456e-02,0.39,0.36,0.115,0.066
-8.0448e-02,0.39,0.36,0.135,0.066
-8.0440e-02,0.39,0.36,0.115,0.066
-8.0432e-02,0.39,0.36,0.135,0.066
-8.0424e-02,0.39,0.36,0.135,0.066
-8.0416e-02,0.39,0.36,0.115,0.074
-8.0408e-02,0.39,0.36,0.115,0.066
-8.0400e-02,0.39,0.36,0.135,0.066
-8.0392e-02,0.35,0.32,0.115,0.058
-8.0384e-02,0.39,0.36,0.115,0.066
-8.0376e-02,0.39,0.36,0.115,0.066
-8.0368e-02,0.39,0.36,0.135,0.074
-8.0360e-02,0.35,0.36,0.135,0.066
-8.0352e-02,0.39,0.32,0.115,0.066
-8.0344e-02,0.39,0.4,0.135,0.074
-8.0336e-02,0.39,0.36,0.135,0.066
-8.0328e-02,0.35,0.36,0.135,0.066
-8.0320e-02,0.39,0.36,0.135,0.066
-8.0312e-02,0.39,0.36,0.115,0.066
-8.0304e-02,0.43,0.4,0.135,0.066
-8.0296e-02,0.39,0.36,0.135,0.066
-8.0288e-02,0.39,0.36,0.135,0.074
-8.0280e-02,0.39,0.36,0.135,0.066
-8.0272e-02,0.39,0.36,0.115,0.066
-8.0264e-02,0.39,0.36,0.135,0.066
-8.0256e-02,0.39,0.32,0.135,0.066
-8.0248e-02,0.35,0.36,0.115,0.066
-8.0240e-02,0.39,0.36,0.135,0.066
-8.0232e-02,0.39,0.36,0.135,0.058
-8.0224e-02,0.39,0.36,0.135,0.074
-8.0216e-02,0.43,0.36,0.135,0.066
-8.0208e-02,0.39,0.36,0.115,0.066
-8.0200e-02,0.35,0.36,0.135,0.066
-8.0192e-02,0.39,0.36,0.115,0.066
-8.0184e-02,0.39,0.36,0.135,0.066
-8.0176e-02,0.39,0.36,0.135,0.074
-8.0168e-02,0.39,0.36,0.115,0.066
-8.0160e-02,0.39,0.32,0.135,0.066
-8.0152e-02,0.39,0.32,0.135,0.066
-8.0144e-02,0.39,0.32,0.135,0.058
-8.0136e-02,0.39,0.36,0.115,0.066
-8.0128e-02,0.39,0.36,0.135,0.074
-8.0120e-02,0.39,0.36,0.115,0.066
-8.0112e-02,0.39,0.36,0.115,0.066
-8.0104e-02,0.39,0.32,0.135,0.066
-8.0096e-02,0.39,0.36,0.135,0.058
-8.0088e-02,0.39,0.36,0.135,0.074
-8.0080e-02,0.39,0.36,0.115,0.066
-8.0072e-02,0.39,0.36,0.135,0.074
-8.0064e-02,0.39,0.4,0.115,0.066
-8.0056e-02,0.35,0.36,0.135,0.058
-8.0048e-02,0.79,0.72,0.395,0.042
-8.0040e-02,0.79,0.76,0.395,0.018
-8.0032e-02,0.79,0.76,0.395,0.042
-8.0024e-02,0.79,0.8,0.395,0.00999998
-8.0016e-02,0.75,0.76,0.395,0.026
-8.0008e-02,0.79,0.76,0.395,0.018
-8.0000e-02,0.79,0.76,0.395,0.018
-7.9992e-02,0.75,0.76,0.395,0.018
-7.9984e-02,0.75,0.76,0.395,0.018
-7.9976e-02,0.79,0.8,0.395,0.018
-7.9968e-02,0.79,0.76,0.395,0.018
-7.9960e-02,0.79,0.76,0.395,0.018
-7.9952e-02,0.79,0.76,0.395,0.026
-7.9944e-02,0.79,0.76,0.395,0.018
-7.9936e-02,0.79,0.76,0.395,0.018
-7.9928e-02,0.79,0.76,0.395,0.018
-7.9920e-02,0.79,0.76,0.375,0.00999998
-7.9912e-02,0.83,0.76,0.395,0.026
-7.9904e-02,0.79,0.76,0.395,0.018
-7.9896e-02,0.79,0.76,0.395,0.018
-7.9888e-02,0.79,0.76,0.395,0.018
-7.9880e-02,0.79,0.76,0.395,0.018
-7.9872e-02,0.79,0.76,0.395,0.018
-7.9864e-02,0.83,0.72,0.395,0.018
-7.9856e-02,0.79,0.76,0.395,0.018
-7.9848e-02,0.83,0.76,0.375,0.018
-7.9840e-02,0.79,0.72,0.395,0.018
-7.9832e-02,0.79,0.76,0.395,0.018
-7.9824e-02,0.79,0.76,0.375,0.018
-7.9816e-02,0.79,0.76,0.395,0.018
-7.9808e-02,0.83,0.76,0.395,0.018
-7.9800e-02,0.79,0.76,0.395,0.018
-7.9792e-02,0.79,0.76,0.395,0.018
-7.9784e-02,0.79,0.76,0.395,0.018
-7.9776e-02,0.79,0.76,0.395,0.018
-7.9768e-02,0.79,0.76,0.395,0.026
-7.9760e-02,0.79,0.76,0.375,0.018
-7.9752e-02,0.83,0.76,0.395,0.026
-7.9744e-02,0.79,0.76,0.395,0.018
-7.9736e-02,0.79,0.72,0.395,0.018
-7.9728e-02,0.79,0.76,0.375,0.026
-7.9720e-02,0.75,0.76,0.395,0.018
-7.9712e-02,0.79,0.76,0.395,0.018
-7.9704e-02,0.79,0.76,0.375,0.018
-7.9696e-02,0.79,0.76,0.395,0.018
-7.9688e-02,0.75,0.76,0.395,0.018
-7.9680e-02,0.79,0.76,0.395,0.026
-7.9672e-02,0.79,0.76,0.395,0.018
-7.9664e-02,0.79,0.72,0.395,0.026
-7.9656e-02,0.79,0.76,0.395,0.026
-7.9648e-02,0.83,0.76,0.395,0.018
-7.9640e-02,0.83,0.76,0.375,0.018
-7.9632e-02,0.79,0.72,0.375,0.026
-7.9624e-02,0.79,0.72,0.395,0.018
-7.9616e-02,0.79,0.76,0.375,0.026
-7.9608e-02,0.79,0.76,0.395,0.018
-7.9600e-02,0.79,0.76,0.395,0.018
-7.9592e-02,0.79,0.76,0.375,0.018
-7.9584e-02,0.79,0.72,0.375,0.018
-7.9576e-02,0.79,0.76,0.395,0.026
-7.9568e-02,0.75,0.76,0.395,0.018
-7.9560e-02,0.75,0.76,0.395,0.018
-7.9552e-02,0.79,0.76,0.375,0.018
-7.9544e-02,0.79,0.76,0.395,0.018
-7.9536e-02,0.79,0.76,0.395,0.018
-7.9528e-02,0.83,0.76,0.395,0.018
-7.9520e-02,0.79,0.72,0.375,0.026
-7.9512e-02,0.79,0.76,0.375,0.018
-7.9504e-02,0.79,0.76,0.375,0.018
-7.9496e-02,0.79,0.76,0.395,0.018
-7.9488e-02,0.79,0.72,0.395,0.018
-7.9480e-02,0.83,0.76,0.395,0.018
-7.9472e-02,0.79,0.76,0.375,0.026
-7.9464e-02,0.79,0.76,0.375,0.018
-7.9456e-02,0.79,0.76,0.395,0.018
-7.9448e-02,0.79,0.76,0.395,0.018
-7.9440e-02,0.79,0.76,0.395,0.018
-7.9432e-02,0.79,0.76,0.395,0.026
-7.9424e-02,0.79,0.76,0.395,0.018
-7.9416e-02,0.79,0.76,0.395,0.018
-7.9408e-02,0.79,0.76,0.395,0.018
-7.9400e-02,0.79,0.76,0.395,0.018
-7.9392e-02,0.79,0.72,0.395,0.018
-7.9384e-02,0.75,0.76,0.375,0.026
-7.9376e-02,0.83,0.76,0.395,0.026
-7.9368e-02,0.79,0.76,0.395,0.00999998
-7.9360e-02,0.79,0.76,0.395,0.026
-7.9352e-02,0.79,0.76,0.395,0.026
-7.9344e-02,0.79,0.76,0.375,0.026
-7.9336e-02,0.79,0.76,0.395,0.018
-7.9328e-02,0.79,0.76,0.395,0.018
-7.9320e-02,0.79,0.76,0.395,0.026
-7.9312e-02,0.79,0.8,0.395,0.026
-7.9304e-02,0.75,0.76,0.395,0.018
-7.9296e-02,0.79,0.76,0.395,0.018
-7.9288e-02,0.79,0.76,0.395,0.026
-7.9280e-02,0.79,0.72,0.375,0.018
-7.9272e-02,0.83,0.72,0.375,0.026
-7.9264e-02,0.79,0.72,0.395,0.018
-7.9256e-02,0.39,0.32,0.235,0.00999998
-7.9248e-02,0.39,0.4,0.255,-0.046
-7.9240e-02,0.39,0.36,0.255,-0.022
-7.9232e-02,0.39,0.36,0.275,-0.014
-7.9224e-02,0.39,0.36,0.275,-0.038
-7.9216e-02,0.39,0.36,0.255,-0.014
-7.9208e-02,0.35,0.36,0.255,-0.038
-7.9200e-02,0.39,0.36,0.255,-0.022
-7.9192e-02,0.39,0.36,0.255,-0.03
-7.9184e-02,0.39,0.36,0.255,-0.03
-7.9176e-02,0.39,0.36,0.255,-0.03
-7.9168e-02,0.39,0.36,0.255,-0.03
-7.9160e-02,0.39,0.36,0.255,-0.022
-7.9152e-02,0.39,0.36,0.255,-0.03
-7.9144e-02,0.39,0.36,0.235,-0.03
-7.9136e-02,0.39,0.36,0.255,-0.03
-7.9128e-02,0.39,0.36,0.255,-0.03
-7.9120e-02,0.39,0.36,0.255,-0.03
-7.9112e-02,0.43,0.36,0.255,-0.03
-7.9104e-02,0.39,0.32,0.255,-0.03
-7.9096e-02,0.39,0.36,0.255,-0.03
-7.9088e-02,0.39,0.36,0.235,-0.03
-7.9080e-02,0.43,0.36,0.255,-0.038
-7.9072e-02,0.39,0.36,0.255,-0.03
-7.9064e-02,0.39,0.36,0.255,-0.038
-7.9056e-02,0.39,0.4,0.235,-0.03
-7.9048e-02,0.39,0.36,0.255,-0.03
-7.9040e-02,0.39,0.4,0.255,-0.03
-7.9032e-02,0.39,0.36,0.255,-0.03
-7.9024e-02,0.35,0.36,0.235,-0.03
-7.9016e-02,0.39,0.36,0.255,-0.03
-7.9008e-02,0.39,0.36,0.255,-0.03
-7.9000e-02,0.39,0.36,0.255,-0.038
-7.8992e-02,0.35,0.36,0.235,-0.03
-7.8984e-02,0.39,0.36,0.255,-0.03
-7.8976e-02,0.39,0.4,0.255,-0.038
-7.8968e-02,0.39,0.36,0.235,-0.03
-7.8960e-02,0.39,0.36,0.255,-0.03
-7.8952e-02,0.39,0.32,0.255,-0.03
-7.8944e-02,0.39,0.36,0.235,-0.03
-7.8936e-02,0.39,0.4,0.255,-0.03
-7.8928e-02,0.39,0.32,0.255,-0.03
-7.8920e-02,0.39,0.36,0.255,-0.03
-7.8912e-02,0.39,0.36,0.255,-0.03
-7.8904e-02,0.39,0.36,0.255,-0.03
-7.8896e-02,0.39,0.32,0.235,-0.03
-7.8888e-02,0.39,0.32,0.255,-0.03
-7.8880e-02,0.39,0.36,0.255,-0.03
-7.8872e-02,0.39,0.36,0.255,-0.022
-7.8864e-02,0.39,0.32,0.235,-0.03
-7.8856e-02,0.39,0.4,0.275,-0.03
-7.8848e-02,0.39,0.36,0.255,-0.03
-7.8840e-02,0.39,0.36,0.255,-0.03
-7.8832e-02,0.43,0.36,0.255,-0.03
-7.8824e-02,0.39,0.36,0.255,-0.03
-7.8816e-02,0.39,0.36,0.235,-0.038
-7.8808e-02,0.39,0.4,0.255,-0.03
-7.8800e-02,0.35,0.32,0.255,-0.03
-7.8792e-02,0.39,0.32,0.255,-0.03
-7.8784e-02,0.39,0.36,0.235,-0.03
-7.8776e-02,0.39,0.36,0.275,-0.03
-7.8768e-02,0.39,0.36,0.255,-0.03
-7.8760e-02,0.39,0.36,0.255,-0.03
-7.8752e-02,0.39,0.36,0.255,-0.03
-7.8744e-02,0.39,0.4,0.255,-0.03
-7.8736e-02,0.39,0.36,0.255,-0.03
-7.8728e-02,0.35,0.32,0.255,-0.03
-7.8720e-02,0.39,0.36,0.255,-0.022
-7.8712e-02,0.35,0.32,0.255,-0.03
-7.8704e-02,0.39,0.36,0.275,-0.03
-7.8696e-02,0.39,0.36,0.255,-0.03
-7.8688e-02,0.35,0.36,0.255,-0.03
-7.8680e-02,0.39,0.36,0.255,-0.03
-7.8672e-02,0.35,0.36,0.255,-0.03
-7.8664e-02,0.35,0.36,0.235,-0.03
-7.8656e-02,0.39,0.36,0.255,-0.03
-7.8648e-02,0.39,0.36,0.255,-0.03
-7.8640e-02,0.39,0.36,0.255,-0.03
-7.8632e-02,0.35,0.36,0.255,-0.038
-7.8624e-02,0.39,0.32,0.255,-0.03
-7.8616e-02,0.39,0.4,0.255,-0.03
-7.8608e-02,0.39,0.36,0.255,-0.03
-7.8600e-02,0.39,0.36,0.255,-0.03
-7.8592e-02,0.39,0.36,0.255,-0.03
-7.8584e-02,0.39,0.36,0.255,-0.03
-7.8576e-02,0.39,0.36,0.255,-0.03
-7.8568e-02,0.39,0.36,0.255,-0.03
-7.8560e-02,0.43,0.36,0.255,-0.03
-7.8552e-02,0.39,0.36,0.255,-0.038
-7.8544e-02,0.39,0.36,0.235,-0.03
-7.8536e-02,0.39,0.36,0.235,-0.03
-7.8528e-02,0.35,0.36,0.255,-0.03
-7.8520e-02,0.35,0.36,0.255,-0.03
-7.8512e-02,0.39,0.36,0.255,-0.03
-7.8504e-02,0.39,0.36,0.255,-0.03
-7.8496e-02,0.79,0.72,0.395,-0.038
-7.8488e-02,0.75,0.72,0.395,0.00199998
-7.8480e-02,0.79,0.8,0.395,0.026
-7.8472e-02,0.79,0.76,0.395,0.00999998
-7.8464e-02,0.79,0.76,0.395,0.018
-7.8456e-02,0.79,0.76,0.395,0.018
-7.8448e-02,0.79,0.76,0.395,0.018
-7.8440e-02,0.83,0.76,0.395,0.018
-7.8432e-02,0.79,0.76,0.395,0.026
-7.8424e-02,0.79,0.76,0.395,0.00999998
-7.8416e-02,0.79,0.76,0.395,0.026
-7.8408e-02,0.79,0.76,0.395,0.018
-7.8400e-02,0.75,0.76,0.395,0.018
-7.8392e-02,0.83,0.76,0.395,0.018
-7.8384e-02,0.75,0.76,0.395,0.018
-7.8376e-02,0.83,0.76,0.395,0.018
-7.8368e-02,0.79,0.76,0.395,0.026
-7.8360e-02,0.79,0.76,0.375,0.018
-7.8352e-02,0.79,0.76,0.375,0.018
-7.8344e-02,0.79,0.76,0.395,0.018
-7.8336e-02,0.79,0.8,0.375,0.018
-7.8328e-02,0.79,0.76,0.395,0.018
-7.8320e-02,0.79,0.76,0.395,0.018
-7.8312e-02,0.79,0.76,0.395,0.018
-7.8304e-02,0.79,0.72,0.375,0.026
-7.8296e-02,0.79,0.76,0.375,0.018
-7.8288e-02,0.79,0.8,0.395,0.018
-7.8280e-02,0.79,0.76,0.395,0.018
-7.8272e-02,0.79,0.76,0.395,0.018
-7.8264e-02,0.79,0.72,0.395,0.018
-7.8256e-02,0.79,0.76,0.395,0.018
-7.8248e-02,0.79,0.76,0.395,0.018
-7.8240e-02,0.79,0.76,0.395,0.018
-7.8232e-02,0.79,0.76,0.375,0.018
-7.8224e-02,0.79,0.76,0.395,0.018
-7.8216e-02,0.79,0.8,0.395,0.018
-7.8208e-02,0.79,0.76,0.375,0.018
-7.8200e-02,0.79,0.76,0.395,0.00999998
-7.8192e-02,0.75,0.76,0.395,0.018
-7.8184e-02,0.75,0.8,0.395,0.018
-7.8176e-02,0.79,0.76,0.395,0.018
-7.8168e-02,0.79,0.76,0.375,0.018
-7.8160e-02,0.75,0.76,0.375,0.018
-7.8152e-02,0.79,0.76,0.395,0.018
-7.8144e-02,0.83,0.76,0.395,0.026
-7.8136e-02,0.83,0.76,0.395,0.018
-7.8128e-02,0.79,0.76,0.395,0.018
-7.8120e-02,0.75,0.76,0.395,0.018
-7.8112e-02,0.79,0.76,0.395,0.018
-7.8104e-02,0.83,0.8,0.395,0.018
-7.8096e-02,0.79,0.76,0.395,0.018
-7.8088e-02,0.79,0.8,0.395,0.018
-7.8080e-02,0.79,0.8,0.395,0.018
-7.8072e-02,0.79,0.76,0.395,0.018
-7.8064e-02,0.79,0.76,0.375,0.018
-7.8056e-02,0.79,0.76,0.395,0.00999998
-7.8048e-02,0.79,0.76,0.375,0.018
-7.8040e-02,0.79,0.76,0.395,0.018
-7.8032e-02,0.79,0.76,0.395,0.018
-7.8024e-02,0.79,0.8,0.395,0.00999998
-7.8016e-02,0.79,0.72,0.395,0.018
-7.8008e-02,0.79,0.76,0.395,0.018
-7.8000e-02,0.79,0.76,0.515,0.018
-7.7992e-02,0.79,0.76,0.515,-0.022
-7.7984e-02,0.79,0.76,0.515,-0.142
-7.7976e-02,0.79,0.76,0.535,-0.166
-7.7968e-02,0.75,0.76,0.535,-0.134
-7.7960e-02,0.75,0.76,0.535,-0.102
-7.7952e-02,0.39,0.4,0.395,-0.086
-7.7944e-02,0.39,0.36,0.395,-0.126
-7.7936e-02,0.39,0.36,0.375,-0.126
-7.7928e-02,0.39,0.36,0.395,-0.118
-7.7920e-02,0.39,0.36,0.395,-0.134
-7.7912e-02,0.39,0.36,0.395,-0.126
-7.7904e-02,0.39,0.36,0.395,-0.126
-7.7896e-02,0.39,0.36,0.395,-0.134
-7.7888e-02,0.43,0.36,0.375,-0.126
-7.7880e-02,0.39,0.36,0.395,-0.134
-7.7872e-02,0.39,0.36,0.375,-0.126
-7.7864e-02,0.39,0.36,0.395,-0.134
-7.7856e-02,0.39,0.36,0.395,-0.126
-7.7848e-02,0.39,0.36,0.395,-0.126
-7.7840e-02,0.39,0.36,0.395,-0.126
-7.7832e-02,0.39,0.36,0.395,-0.126
-7.7824e-02,0.39,0.36,0.395,-0.134
-7.7816e-02,0.39,0.36,0.395,-0.126
-7.7808e-02,0.39,0.4,0.395,-0.134
-7.7800e-02,0.35,0.36,0.395,-0.126
-7.7792e-02,0.39,0.36,0.375,-0.134
-7.7784e-02,0.39,0.36,0.375,-0.126
-7.7776e-02,0.39,0.36,0.395,-0.126
-7.7768e-02,0.39,0.36,0.395,-0.126
-7.7760e-02,0.43,0.36,0.395,-0.134
-7.7752e-02,0.39,0.36,0.395,-0.126
-7.7744e-02,0.39,0.36,0.395,-0.126
-7.7736e-02,0.39,0.36,0.395,-0.126
-7.7728e-02,0.39,0.36,0.395,-0.134
-7.7720e-02,0.39,0.32,0.395,-0.126
-7.7712e-02,0.39,0.4,0.395,-0.126
-7.7704e-02,0.39,0.36,0.395,-0.134
-7.7696e-02,0.39,0.36,0.395,-0.126
-7.7688e-02,0.39,0.36,0.395,-0.134
-7.7680e-02,0.39,0.36,0.395,-0.126
-7.7672e-02,0.43,0.4,0.395,-0.126
-7.7664e-02,0.39,0.36,0.375,-0.134
-7.7656e-02,0.39,0.36,0.395,-0.134
-7.7648e-02,0.43,0.36,0.375,-0.126
-7.7640e-02,0.39,0.36,0.395,-0.126
-7.7632e-02,0.39,0.4,0.395,-0.126
-7.7624e-02,0.39,0.36,0.395,-0.134
-7.7616e-02,0.39,0.36,0.395,-0.126
-7.7608e-02,0.39,0.4,0.395,-0.126
-7.7600e-02,0.39,0.36,0.395,-0.126
-7.7592e-02,0.35,0.36,0.395,-0.126
-7.7584e-02,0.39,0.32,0.395,-0.126
-7.7576e-02,0.39,0.36,0.395,-0.126
-7.7568e-02,0.39,0.32,0.395,-0.134
-7.7560e-02,0.39,0.36,0.395,-0.126
-7.7552e-02,0.39,0.36,0.395,-0.134
-7.7544e-02,0.39,0.36,0.395,-0.126
-7.7536e-02,0.39,0.36,0.375,-0.126
-7.7528e-02,0.35,0.36,0.395,-0.126
-7.7520e-02,0.39,0.4,0.395,-0.134
-7.7512e-02,0.39,0.36,0.395,-0.126
-7.7504e-02,0.39,0.36,0.395,-0.126
-7.7496e-02,0.39,0.36,0.395,-0.126
-7.7488e-02,0.43,0.36,0.375,-0.134
-7.7480e-02,0.39,0.36,0.395,-0.126
-7.7472e-02,0.39,0.36,0.395,-0.126
-7.7464e-02,0.39,0.36,0.395,-0.134
-7.7456e-02,0.39,0.36,0.255,-0.142
-7.7448e-02,0.39,0.36,0.235,-0.00600002
-7.7440e-02,0.43,0.36,0.255,0.05
-7.7432e-02,0.39,0.36,0.275,0.026
-7.7424e-02,0.39,0.36,0.255,0.00199998
-7.7416e-02,0.43,0.36,0.275,-0.022
-7.7408e-02,0.39,0.36,0.255,-0.046
-7.7400e-02,0.39,0.36,0.255,-0.022
-7.7392e-02,0.39,0.36,0.255,-0.03
-7.7384e-02,0.39,0.36,0.255,-0.03
-7.7376e-02,0.39,0.36,0.255,-0.022
-7.7368e-02,0.39,0.36,0.255,-0.038
-7.7360e-02,0.39,0.36,0.255,-0.022
-7.7352e-02,0.39,0.36,0.255,-0.03
-7.7344e-02,0.39,0.32,0.275,-0.03
-7.7336e-02,0.35,0.32,0.255,-0.022
-7.7328e-02,0.43,0.36,0.255,-0.03
-7.7320e-02,0.39,0.32,0.255,-0.03
-7.7312e-02,0.39,0.36,0.255,-0.03
-7.7304e-02,0.39,0.32,0.255,-0.038
-7.7296e-02,0.39,0.36,0.255,-0.03
-7.7288e-02,0.39,0.32,0.255,-0.038
-7.7280e-02,0.39,0.36,0.255,-0.03
-7.7272e-02,0.39,0.36,0.235,-0.03
-7.7264e-02,0.39,0.36,0.255,-0.03
-7.7256e-02,0.39,0.32,0.255,-0.03
-7.7248e-02,0.39,0.32,0.255,-0.03
